ens_gene,target_id,pval,qval,test_stat,rss,degrees_free,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
WBGene00008891,clec-42,1.3834074795076646e-4,0.006825389215354029,20.428484390464156,13.484386144124688,3,2.621976539266527,1.225853285829517,0.13119555122393026,1.0946577346055868,0.11989566688648301,1.0946577346055868
WBGene00013119,Y51H4A.25,1.393490007805674e-4,0.006828101038247803,20.413280334692725,4.709283688618913,3,5.570333898280426,0.4281166989653559,0.11324446600862506,0.3148722329567307,0.03635301375377076,0.3148722329567307
WBGene00015152,B0348.2,1.4092743105638582e-4,0.006881214493265492,20.389696789130895,21.824671254801707,3,2.0462605030944028,1.9840610231637918,0.17277631494544105,1.8112847082183505,0.20469320139538386,1.8112847082183505
WBGene00007232,C01G10.5,1.422037228787069e-4,0.0069192552712590396,20.370819031414023,11.709455065716744,3,2.048110385643822,1.064495915065159,0.24891601362074256,0.81557990144441594,0.20430890314558,0.81557990144441594
WBGene00009750,F46A8.7,1.5002299536658368e-4,0.007274285726555326,20.258721631163894,4.613928070249024,3,3.767546824777343,0.41944800638627505,0.027375864790149144,0.39207214159612575,0.0638494357665332,0.39207214159612575
WBGene00014666,C05D12.3,1.5111539690342598e-4,0.007301812025375264,20.243525872665238,1.3900168657317415,3,6.367960738703216,0.12636516961197652,0.0017384183284159607,0.12462675128356053,0.030415269741990707,0.12462675128356053
WBGene00022471,Y119C1B.5,1.5514392119211968e-4,0.0074623071206278225,20.18841735564202,0.9031126454326731,3,5.405983900951827,0.08210114958478786,0.005276075662269907,0.07682507392251856,0.03800571875563085,0.07682507392251856
WBGene00022181,pho-9,1.5550941829419867e-4,0.0074623071206278225,20.183488193572423,2.435098429569603,3,3.986874630353843,0.22137258450632777,0.022652346113667107,0.19872023839266045,0.05987679407039169,0.19872023839266045
WBGene00008493,F01D5.2,1.5835988289986818e-4,0.00757297639324593,20.14543738980621,6.079263836664804,3,2.9548902634631866,0.5526603487877099,0.06549540311851267,0.48716494566919677,0.09334430115972756,0.48716494566919677
WBGene00005003,spp-18,1.6084254187543023e-4,0.0076173551966400785,20.112847879574808,2.5331172304915035,3,5.269227185373305,0.23028338459013759,0.00636138802557246,0.2239219965645642,0.03952093183339552,0.2239219965645642
WBGene00019327,zip-2,1.6093003936563545e-4,0.0076173551966400785,20.111708468055383,0.6721802719617979,3,6.818961246646225,0.061107297451072635,0.0014167961463472428,0.05969050130472529,0.028961722975017007,0.05969050130472529
WBGene00019717,trx-3,1.604418315798252e-4,0.0076173551966400785,20.118073912775618,3.9253772930942485,3,3.99435899535954,0.35685248119038626,0.030084415627054762,0.32676806556333143,0.059718470932949214,0.32676806556333143
WBGene00012293,W06A7.4,1.6259166668615408e-4,0.007669917402049221,20.090186661891117,3.4213337735479477,3,3.518810628016906,0.3110303430498134,0.04067079303263882,0.2703595500171746,0.06841591425998197,0.2703595500171746
WBGene00018823,F54E2.1,1.759156632777631e-4,0.008214907282460911,19.925133491353957,0.7090010673155017,3,6.354930438648012,0.06445464248322745,0.0017943983463934114,0.062660244136834,0.03047953915211876,0.062660244136834
WBGene00008375,D1054.8,1.7548212900201415e-4,0.008214907282460911,19.930305196298164,1.564112939797785,3,4.638964139982639,0.14219208543616205,0.01075068127317218,0.13144140416299008,0.04798773029352911,0.13144140416299008
WBGene00006980,zig-3,1.7591349154635343e-4,0.008214907282460911,19.925159366681648,6.685477695449352,3,2.6608589658443904,0.6077706995863044,0.08818159823030512,0.5195891013559996,0.11618386358056751,0.5195891013559996
WBGene00012253,clec-50,1.7718626832608257e-4,0.008246568929852056,19.910048982884177,1.5050815595415619,3,7.475532188383241,0.13682559632196126,5.792804699046969e-4,0.1362463158520555,0.029324560054448903,0.1362463158520555
WBGene00011801,T16G1.7,1.8289459590327048e-4,0.008483870655299706,19.84358242609516,2.3638987926771184,3,4.282713325739302,0.21489989024337453,0.01475782830262989,0.20014206194074452,0.05390703782044096,0.20014206194074452
WBGene00021167,cyp-32B1,1.9833936598841643e-4,0.00916973626941795,19.673601580778623,4.405401824484312,3,3.10642237608422,0.40049107495311925,0.04790981023540393,0.3525812647177154,0.08430948459022079,0.3525812647177154
WBGene00001158,ech-9,1.9974141493697548e-4,0.009203978577029637,19.658829005146117,29.29607612498358,3,2.8961976435186996,2.66327964772578,0.06878015379043673,2.594499493935343,0.09727460922273876,2.594499493935343
WBGene00015172,B0410.3,2.0370457112644198e-4,0.009355619840909461,19.617623075369774,2.1494841748987823,3,4.002190997219468,0.1954076522635253,0.021634567305250343,0.17377308495827531,0.059550460137075246,0.17377308495827531
WBGene00007605,asp-10,2.0973330990897878e-4,0.009600818225964963,19.556446181151898,0.949691694100593,3,6.128346511587854,0.08633560855459854,0.002540342257612273,0.08379526629698708,0.03173255345939187,0.08379526629698708
WBGene00019515,ugt-19,2.106531816507052e-4,0.00961131041262693,19.547265931894984,8.27598356683139,3,3.7033080407564958,0.7523621424392164,0.07183023507813491,0.6805319073610825,0.06491763422058541,0.6805319073610825
WBGene00019967,cyp-33C8,2.128175654641279e-4,0.009646805345272976,19.525821966553732,1.7161260648779355,3,4.048320480212146,0.15601146044344827,0.023275951271214672,0.132735509172234,0.05854767093828226,0.132735509172234
WBGene00002051,ifa-3,2.1246046297172358e-4,0.009646805345272976,19.52934502129868,3.9403674238231354,3,2.9761626899700326,0.35821522034755793,0.06672633859003586,0.2914888817575219,0.0919838492765882,0.2914888817575219
WBGene00015713,C12D12.1,2.15435291661619e-4,0.009702257342275372,19.50017457367508,0.675240516475852,3,6.780475377101486,0.06138550149780488,0.0014552184224906823,0.05993028307531405,0.029015853630975988,0.05993028307531405
WBGene00021731,Y49G5A.1,2.147982093593683e-4,0.009702257342275372,19.50638777139074,9.366040254348448,3,2.5635766256776695,0.851458204940768,0.16454260171373242,0.6869156032270356,0.12584754882281532,0.6869156032270356
WBGene00000221,atf-5,2.2373008463532837e-4,0.010011022050756364,19.420907039632063,0.7409120859645768,3,5.823188838898853,0.06735564417859749,0.003616806784144041,0.06373883739445385,0.03400940885357292,0.06373883739445385
WBGene00008681,scrm-4,2.2354982800591142e-4,0.010011022050756364,19.422598325298736,3.5453908571633725,3,3.34321890930217,0.32230825974212496,0.049449724568292545,0.27285853517383224,0.07330463158077427,0.27285853517383224
WBGene00001776,gst-28,2.247930287434183e-4,0.01002634547433785,19.41096129389348,1.3504322201898271,3,4.587505102894494,0.12276656547180313,0.012206153516006478,0.110560411955796,0.048778590124658634,0.110560411955796
WBGene00003474,mtl-2,2.281295077873534e-4,0.010142652493191085,19.380043833109234,2.475330813977151,3,5.750305589740295,0.22503007399792274,0.003829328865608323,0.2212007451323145,0.03465688928527144,0.2212007451323145
WBGene00008494,F01D5.3,2.2973531688291876e-4,0.010181518056505405,19.365323660510036,5.298556302204127,3,3.628262697957135,0.48168693656401146,0.02814125977427562,0.45354567678973595,0.06622518500238316,0.45354567678973595
WBGene00014194,ZK1037.6,2.3087209708582513e-4,0.010199416200147119,19.35496476129431,2.4116986412663066,3,3.93113242968878,0.21924533102420998,0.021371190199175903,0.1978741408250338,0.06099348485907124,0.1978741408250338
WBGene00015052,clec-52,2.330102957768926e-4,0.010261301506427968,19.335617236492176,7.53781207957636,3,2.9082398871990565,0.6852556435978507,0.1052515200811998,0.5800041235166512,0.09644619854126478,0.5800041235166512
WBGene00016942,C55B7.3,2.3488354855090586e-4,0.010311165494114845,19.318811720835875,3.2601454198360442,3,3.5004286651215475,0.2963768563487309,0.04200631931028916,0.25437053703844215,0.06883381420596452,0.25437053703844215
WBGene00017789,F25E5.8,2.450825492025361e-4,0.010725058977051862,19.229590778825933,1.3275089967835414,3,5.090240153570971,0.12068263607123098,0.012712366754176639,0.10797026931705439,0.04169028294976447,0.10797026931705439
WBGene00000169,aqp-1,2.5264967200616743e-4,0.010987102611368205,19.16574957065451,1.1163903911486277,3,5.064969238525982,0.10149003555896616,0.007281098832083002,0.09420893672688316,0.04201280185677685,0.09420893672688316
WBGene00018342,F42A10.6,2.5220178580935185e-4,0.010987102611368205,19.169474925653777,2.3053042559473464,3,5.721310507521135,0.2095731141770322,0.00337008979882526,0.20620302437820626,0.034922193680498176,0.20620302437820626
WBGene00022252,Y73B6BL.31,2.549532509422203e-4,0.011052739688822234,19.14669245426826,4.29608865234299,3,4.444966208229003,0.3905535138493627,0.02455510733948332,0.36599840650987947,0.05107245011878629,0.36599840650987947
WBGene00018427,F44E7.5,2.597782906985829e-4,0.011226940041495279,19.107324920562306,0.9695263037350285,3,6.0091442778846345,0.08813875488500252,0.002976979674664449,0.08516177521033813,0.03252311551352239,0.08516177521033813
WBGene00015043,cyp-34A8,2.6775553937938496e-4,0.011535870235305019,19.043807243894896,1.1931737709158343,3,4.503279688039187,0.10847034281053004,0.010894760617959765,0.09757558219257062,0.050114282721196564,0.09757558219257062
WBGene00019279,K01A2.4,2.7029983955752e-4,0.011609544960748298,19.023944160361715,1.9261836234172076,3,4.022859310452631,0.1751076021288373,0.03008967996303051,0.14501792216580656,0.0590985135516794,0.14501792216580656
WBGene00000175,aqp-7,2.711491922650364e-4,0.011610191260185374,19.017354747584637,0.7639201881094534,3,6.583283423062326,0.06944728982813216,0.0016945795259221167,0.06775271030221001,0.029514834962466187,0.06775271030221001
WBGene00015632,C09D4.1,2.808472496351609e-4,0.011988559281972084,18.943538644057263,1.855160662309273,3,4.231033897395906,0.16865096930084242,0.018064123985442663,0.15058684531540034,0.05486932636868416,0.15058684531540034
WBGene00009213,thn-1,2.9073040313006796e-4,0.012372490183357877,18.87087810569487,8.225763912179477,3,2.1563230651028764,0.7477967192890435,0.17255314080373152,0.5752435784853119,0.18330670791367829,0.5752435784853119
WBGene00009237,F28H7.3,2.9527914282222813e-4,0.012527757779006485,18.83825796247654,1.3415675977543884,3,6.573771487788097,0.12196069070494535,0.0012615298874860187,0.12069916081745839,0.029547454982598753,0.12069916081745839
WBGene00019404,K05B2.4,3.011897869326241e-4,0.0127396871579161,18.796610221747706,6.36321121742082,3,2.4527066589058664,0.5784737470382566,0.13247806727972603,0.4459956797585304,0.1385502245700522,0.4459956797585304
WBGene00018811,pmt-2,3.037019432635738e-4,0.012807018916533009,18.779154681733708,1.018152416613909,3,8.223912281717993,0.09255931060126422,2.5857902419703467e-4,0.09230073157706743,0.03243780831707317,0.09230073157706743
WBGene00017874,acdh-9,3.14993497936364e-4,0.013243049901155412,18.702429610763488,1.0595308530810528,3,6.06218082258172,0.09632098664373201,0.0024465029448211256,0.09387448369891094,0.03215357248614956,0.09387448369891094
WBGene00021043,pck-1,3.181170985888653e-4,0.013334088987839304,18.681687921366173,0.9642945743784604,3,6.585012694125333,0.0876631431253144,0.0016551247297392174,0.08600801839557537,0.02950898277336826,0.08600801839557537
WBGene00011737,sqst-1,3.2712889055895085e-4,0.013670647570625704,18.62296309556342,0.692980470011719,3,6.116641273083048,0.06299822454651996,0.0025962107038411653,0.06040201384267875,0.031803631608705356,0.06040201384267875
WBGene00016630,acer-1,3.2992782306317863e-4,0.013746334089063453,18.605051205044415,0.5998875795918976,3,7.348918950781109,0.054535234508354326,6.76685466922336e-4,0.053858549041431995,0.02908991208899162,0.053858549041431995
WBGene00020004,R11E3.2,3.380930521071978e-4,0.014044486307832133,18.553648382748378,6.401968614773143,3,2.7396244210775853,0.5819971467975581,0.1308624524464442,0.4511346943511142,0.10922093194744639,0.4511346943511142
WBGene00002262,ldh-1,3.408045965557549e-4,0.014114990374017514,18.53685110133567,0.9296732942532044,3,6.169630546912185,0.08451575402301864,0.002098616121697897,0.08241713790132069,0.03148791629181899,0.08241713790132069
WBGene00020242,phat-5,3.58479996190744e-4,0.014801410661130766,18.43051034450545,7.068033398277533,3,2.641268855413192,0.6425484907525033,0.10762211283027871,0.5349263779222244,0.11803000397045324,0.5349263779222244
WBGene00005141,srd-64,3.595053753565823e-4,0.014801410661130766,18.424502438031606,4.464643294458288,3,3.2642359788141384,0.40587666313257187,0.03995481276726288,0.3659218503653087,0.07636958735827594,0.3659218503653087
WBGene00016664,C45E5.1,3.733068215275272e-4,0.015324300083708168,18.345255113223566,5.475318083997269,3,3.6413500268712378,0.49775618945429656,0.04843997128954073,0.4493162181647565,0.06598918700533714,0.4493162181647565
WBGene00009526,clec-169,3.7692532383522764e-4,0.01533711346927201,18.32495990965726,7.137586874120013,3,2.2106095180404415,0.6488715340109099,0.13902071505795024,0.50985081895296,0.1737979564125826,0.50985081895296
WBGene00000715,col-142,3.769135972199958e-4,0.01533711346927201,18.32502536759176,1.3107048010764408,3,6.435991879786726,0.11915498191603961,0.00172639876945875,0.11742858314658132,0.030096465180791843,0.11742858314658132
WBGene00011339,T01G5.1,3.7676464557980546e-4,0.01533711346927201,18.325856991551355,2.3146673176489845,3,3.6448346061066856,0.21042430160445205,0.028257407485345224,0.18216689411910791,0.06592703185775126,0.18216689411910791
WBGene00003957,pcp-2,3.7817351733933396e-4,0.015343039846338691,18.318004053052704,3.299065124120083,3,6.018764243036474,0.29991501128364395,0.003251406353617548,0.29666360493002636,0.03245408263132079,0.29666360493002636
WBGene00009466,F36D1.7,3.8048077005624017e-4,0.015391774407275112,18.30520623976343,4.075261388636308,3,2.7748705498532233,0.3704783080578463,0.08087398752971749,0.28960432052812873,0.10632613894062687,0.28960432052812873
WBGene00000652,col-76,3.8329185906056575e-4,0.015460549306338648,18.289717662735207,1.2941151281826715,3,4.565471446806683,0.11764682983478837,0.011573439482059923,0.10607339035272839,0.049122858352945636,0.10607339035272839
WBGene00006588,tnt-3,3.851002887765611e-4,0.01548860005379949,18.279813156295276,3.930981369207802,3,5.222800742587349,0.3573619426552539,0.007208518100982742,0.350153424554272,0.04006382028537242,0.350153424554272
WBGene00002258,lbp-6,3.9414908192931435e-4,0.015806854824577343,18.230938901260984,0.717056560872618,3,7.364766049014913,0.06518696007932831,5.622701386998937e-4,0.06462468994062902,0.02911492164525866,0.06462468994062902
WBGene00017364,clec-7,3.9646581778530354e-4,0.015854075633046794,18.21860519053905,2.3460220456413294,3,3.7097215922887528,0.21327473142193884,0.02825516158294812,0.18501956983899093,0.06480984336768479,0.18501956983899093
WBGene00018286,F41E6.5,4.064488054906213e-4,0.01620670939027933,18.16626549426029,1.7517107094294713,3,3.7819657859373845,0.1592464281299518,0.026718064277656123,0.1325283638522958,0.06361060024629107,0.1325283638522958
WBGene00018646,mul-1,4.1006548644336626e-4,0.016257753018079444,18.14761856810928,9.875044194483648,3,2.397111655277036,0.8977312904076045,0.21531097005943362,0.6824203203481707,0.14569956822169028,0.6824203203481707
WBGene00004796,sid-2,4.0966003901600517e-4,0.016257753018079444,18.149700821447105,1.1256947264554722,3,4.4964743022028175,0.10233588422322493,0.012472556097256865,0.08986332812596788,0.050224626441276815,0.08986332812596788
WBGene00009041,cut-3,4.11498416576533e-4,0.016268215809883614,18.14027584886331,7.415252654160857,3,3.9852912816282453,0.6741138776509875,0.021599550311450163,0.6525143273395368,0.059910014442451455,0.6525143273395368
WBGene00022642,lipl-5,4.142751360387705e-4,0.016331594314774874,18.12611928803038,0.9412902539345616,3,7.30515123674071,0.08557184126677864,7.111931169110539e-4,0.08486064814986727,0.029027272656155744,0.08486064814986727
WBGene00015759,C14C6.5,4.254776538047943e-4,0.0167258390687783,18.069947882957457,1.7171951281311353,3,5.658982729764781,0.15610864801192242,0.003324508944986092,0.1527841390669353,0.035504477869796734,0.1527841390669353
WBGene00003480,klf-3,4.2774171086308566e-4,0.016767475065832958,18.058774320240772,1.2132269508526836,3,4.277257236737609,0.110293359168426,0.01227119656968779,0.09802216259873799,0.0540071675618348,0.09802216259873799
WBGene00001169,eef-1A.2,4.2938604534927433e-4,0.01678465226708006,18.05069601601624,0.8482649699276574,3,8.311700781900267,0.07711499726615066,3.8167908824677176e-4,0.07673331817790391,0.03301477133232354,0.07673331817790391
WBGene00016866,coel-1,4.3206610513724287e-4,0.016842106215938013,18.037595090121002,1.486685232238304,3,4.024166327809095,0.13515320293075544,0.022933553218160617,0.1122196497125943,0.05906998828930728,0.1122196497125943
WBGene00007957,C35C5.8,4.3341290504657636e-4,0.016847413370469713,18.03104200985009,5.398294079482295,3,2.6113477026783363,0.49075400722566315,0.0765068000249865,0.4142472072006767,0.12094427945314166,0.4142472072006767
WBGene00006970,zag-1,4.375192630722064e-4,0.0169125501803134,18.011186111289465,2.091588270522228,3,3.6760903745498226,0.19014438822929358,0.02865907940194406,0.16148530882734938,0.06538056808847237,0.16148530882734938
WBGene00021581,clec-70,4.367011718897175e-4,0.0169125501803134,18.01512708854022,6.203092170568975,3,3.072950273014647,0.5639174700517254,0.057337912892627414,0.5065795571590975,0.08618129765886257,0.5065795571590975
WBGene00022745,ZK470.2,4.497511342972296e-4,0.017337221010748607,17.95311991290375,0.6834888819460793,3,6.0417285719147324,0.06213535290418952,0.0029652592015134253,0.059170093702675605,0.032292841856692726,0.059170093702675605
WBGene00010706,cyp-14A2,4.761388312405764e-4,0.018302386003600082,17.833025559915104,14.826937614438103,3,1.9637810283875272,1.3479034194943726,0.16697363799520207,1.180929781499171,0.2227577121132965,1.180929781499171
WBGene00011190,swt-6,4.77419238237053e-4,0.018302386003600082,17.827367887452688,4.16266797440381,3,3.9395232502273387,0.3784243613094377,0.028526330638730824,0.34989803067070646,0.060831889486147775,0.34989803067070646
WBGene00011321,fil-1,4.803901968057531e-4,0.01836568675480456,17.81429815889386,8.816801838150957,3,2.304018334844993,0.8015274398319052,0.1513320253679425,0.6501954144639626,0.15889045274706545,0.6501954144639626
WBGene00008694,F11C1.5,4.8712035478171026e-4,0.018521896064064396,17.78498590071185,0.6700762774487393,3,6.606417031314016,0.06091602522261253,0.002556320511168047,0.05835970471144462,0.0294385636644277,0.05835970471144462
WBGene00044488,Y54G2A.45,4.871381114866031e-4,0.018521896064064396,17.784909097691862,1.4910209683225182,3,4.7604484559511135,0.13554736075659257,0.023616099565187572,0.11193126119140501,0.04618586229059548,0.11193126119140501
WBGene00010605,K06G5.1,4.933886185518505e-4,0.018708436010265807,17.758045277475745,0.5264506610351222,3,7.540141636958363,0.04785915100319311,6.217945590289616e-4,0.047237356444163964,0.02947524612812303,0.047237356444163964
WBGene00005655,srr-4,4.97080599983781e-4,0.018746269998304328,17.742336156507683,1.311171458847497,3,4.134036271951214,0.11919740534977165,0.019618633117330368,0.09957877223244209,0.05676487291216719,0.09957877223244209
WBGene00018174,F38B6.4,4.965632178259976e-4,0.018746269998304328,17.744530578431153,1.2753506593384298,3,5.153533440616572,0.11594096903076599,0.006811051157655154,0.1091299178731112,0.04089982152177968,0.1091299178731112
WBGene00009796,F46G10.1,5.027549627940079e-4,0.018909021789841662,17.718416876159687,0.8435204443781694,3,5.480903636595456,0.07668367676165196,0.0036464468631177646,0.07303722989853399,0.03723030975217261,0.07303722989853399
WBGene00044107,F58G6.9,5.096404861221554e-4,0.019116326158695192,17.68975004062625,6.055485062520852,3,4.206524632960762,0.5504986420473498,0.05311574286308234,0.49738289918426776,0.05533689765992575,0.49738289918426776
WBGene00000170,aqp-2,5.161753799818931e-4,0.019309399429645224,17.662896936554134,0.7977052722916053,3,6.007839151110235,0.07251866111741888,0.0026714933819753706,0.06984716773544329,0.03253254754747527,0.06984716773544329
WBGene00013587,Y80D3A.9,5.211358395925177e-4,0.019349717998059388,17.642738175424263,1.4869321759769216,3,4.426575081735797,0.13517565236153825,0.014934791492286575,0.12024086086925176,0.05138080870828778,0.12024086086925176
WBGene00002012,hsp-12.3,5.214245651963402e-4,0.019349717998059388,17.641570708517804,9.61898650939629,3,1.8911385476218268,0.8744533190360263,0.1958835477623705,0.6785697712736559,0.2402696064804913,0.6785697712736559
WBGene00019298,K02D7.1,5.195837109652723e-4,0.019349717998059388,17.649025274931244,0.6454811277970214,3,6.0712004381331655,0.05868010252700243,0.0024747834239920714,0.056205319103009875,0.03209348569963491,0.056205319103009875
WBGene00077761,zip-9,5.242542688815554e-4,0.01940298512169076,17.630162649426072,0.6771207898614391,3,6.341905626582422,0.06155643544194847,0.002325144634899714,0.059231290807049294,0.03054475691199747,0.059231290807049294
WBGene00012968,Y48A6B.7,5.30962827190328e-4,0.019599147753794708,17.603359594157837,2.3322895883485315,3,5.092860070244467,0.21202632621350362,0.005469194753497159,0.2065571314600057,0.041657069866598825,0.2065571314600057
WBGene00016379,C33H5.13,5.382089902970333e-4,0.019814064309453743,17.574784231413098,3.6766352578035693,3,4.213490672773212,0.3342395688912342,0.014125610968316504,0.3201139579229171,0.05520324802909503,0.3201139579229171
WBGene00013074,hmit-1.2,5.398938359956496e-4,0.019823648078404907,17.56819482831067,2.57267067087832,3,3.8311826008070944,0.2338791518980291,0.02580390397653008,0.20807524792149903,0.0627857082531872,0.20807524792149903
WBGene00011494,T05F1.9,5.498031258181334e-4,0.020109399543569582,17.529848676150817,9.907455678190846,3,2.1129161674000922,0.9006777889264409,0.19814342928227152,0.7025343596441691,0.19139109045731198,0.7025343596441691
WBGene00012163,VZK822L.2,5.513085369056121e-4,0.020109399543569582,17.52408335038872,8.998084249212017,3,2.201034332071867,0.8180076590192744,0.24181329747303812,0.5761943615462362,0.17542819440713367,0.5761943615462362
WBGene00022131,Y71F9B.13,5.548212422653653e-4,0.020109399543569582,17.51069125306885,1.3741314212869782,3,4.4265456641431395,0.12492103829881616,0.012744398521370097,0.1121766397774461,0.05138130440835277,0.1121766397774461
WBGene00000701,col-127,5.549015108314687e-4,0.020109399543569582,17.51038621723646,2.106816769675604,3,3.8195902148915315,0.1915287972432363,0.010676478133918654,0.18085231910931807,0.06298202430037941,0.18085231910931807
WBGene00000700,col-126,5.549015108314687e-4,0.020109399543569582,17.51038621723646,2.106816769675604,3,3.8195902148915315,0.1915287972432363,0.010676478133918654,0.18085231910931807,0.06298202430037941,0.18085231910931807
WBGene00001076,dpy-17,5.704408848319658e-4,0.020618845073562694,17.452144784297996,3.2699630069510355,3,5.516394017558002,0.29726936426827605,0.0037713058806785366,0.2934980583875974,0.03687683040535194,0.2934980583875974
WBGene00013146,Y53C12B.7,5.726189430091602e-4,0.02064395132361522,17.444107723927633,3.3394466208256004,3,3.0742864227756237,0.30358605643869163,0.05438264670147715,0.24920340973721383,0.08610532841917931,0.24920340973721383
WBGene00008599,F09A5.2,5.85392677134149e-4,0.02098733583542825,17.39757566069406,4.492259848259042,3,3.186723471015552,0.4083872589326403,0.05584844302218356,0.35253881591045666,0.08006706097662264,0.35253881591045666
WBGene00011948,T23F1.5,5.866681258969237e-4,0.02098733583542825,17.392985009650463,7.712548012190204,3,2.2801568688210434,0.701140728380928,0.14348212031117255,0.5576586080697551,0.1625320271908112,0.5576586080697551
WBGene00017764,F25A2.1,5.85526398254445e-4,0.02098733583542825,17.397093899486585,34.884182542671226,3,2.9057614815292396,3.171289322061021,0.12076227414504477,3.050527047915976,0.09661573744916639,3.050527047915976
WBGene00021171,Y8A9A.2,5.915307537088224e-4,0.021075142235457256,17.37557376918448,1.0510710007827548,3,5.106333876536171,0.09555190916206885,0.006769947554934845,0.08878196160713378,0.04148692818104025,0.08878196160713378
WBGene00019273,H43E16.1,5.944303508474985e-4,0.021075142235457256,17.365258987303925,1.963716442714687,3,5.01219347496844,0.17851967661042614,0.009141509335170809,0.1693781672752553,0.042698771698344774,0.1693781672752553
WBGene00022891,ZK1290.10,5.951804324902776e-4,0.021075142235457256,17.36259885216441,16.801693860780933,3,2.073904850049652,1.5274267146164484,0.18915276055430097,1.3382739540621476,0.19904164974264527,1.3382739540621476
WBGene00021519,Y41D4B.17,5.95138939617181e-4,0.021075142235457256,17.36274591792065,6.132606365068517,3,2.645667171113089,0.5575096695516834,0.10057238813874493,0.45693728141293843,0.11761133216983957,0.45693728141293843
WBGene00007807,C29F3.7,5.979956034267357e-4,0.021121083292605213,17.352644594773338,2.3261856417768634,3,5.446428180880394,0.21147142197971508,0.004522091160513225,0.20694933081920164,0.03758223266575396,0.20694933081920164
WBGene00014258,ZK1320.9,6.059676533427706e-4,0.021348470541564548,17.324706650685275,0.9391904437184044,3,6.67863162696201,0.08538094942894606,0.0013982662880073656,0.0839826831409385,0.02922960705931061,0.0839826831409385
WBGene00015897,nhr-156,6.091657363376029e-4,0.021406945421399197,17.313601553506864,11.163436616293096,3,2.596155421139157,1.0148578742084626,0.20553490175349642,0.8093229724549669,0.122469371310197,0.8093229724549669
WBGene00001578,ges-1,6.180389566509832e-4,0.021641204658004485,17.28309077149988,1.0312699308129791,3,5.1278751005583505,0.09375181189208884,0.006112469782483253,0.08763934210960576,0.04121725166596922,0.08763934210960576
WBGene00004000,pgp-6,6.18942185533615e-4,0.021641204658004485,17.280009448035106,5.765745414896782,3,4.703908450796909,0.5241586740815243,0.01607024789029275,0.5080884261912328,0.04701388414334297,0.5080884261912328
WBGene00077701,poml-3,6.288279565472732e-4,0.02193175399326279,17.246573752360916,1.6044762530467636,3,4.424629954709151,0.14586147754970577,0.014689447182729276,0.1311720303669765,0.05141360211863202,0.1311720303669765
WBGene00021335,spp-23,6.343804319334099e-4,0.022070095226963328,17.228022538068952,1.8251735744680464,3,4.4524824444702515,0.1659248704061859,0.0130927392606676,0.15283213114551844,0.050947301411756254,0.15283213114551844
WBGene00002269,lec-6,6.405600046793188e-4,0.02222950879081646,17.207564952666473,1.751242208045933,3,7.399219594414608,0.15920383709508512,6.051833373353345e-4,0.15859865375774948,0.029173584800355153,0.15859865375774948
WBGene00018874,tag-234,6.570640629545785e-4,0.022689090570907976,17.153874823735123,2.176760990586572,3,3.9231117400771955,0.1978873627805975,0.02356033695686751,0.17432702582372994,0.06114601381180058,0.17432702582372994
WBGene00010977,R02D5.3,6.564376657916178e-4,0.022689090570907976,17.155887996317563,2.9346920762671034,3,3.4818009512934918,0.26679018875155486,0.03500453405330987,0.231785654698245,0.06927576440939695,0.231785654698245
WBGene00006331,sup-26,6.614718539078445e-4,0.0227847582153009,17.139762364425444,0.8946073483381639,3,6.529836657417806,0.08132794075801518,0.005580429476757994,0.07574751128125691,0.029707345944082076,0.07574751128125691
WBGene00011232,pck-2,6.646591480670834e-4,0.022838016554324773,17.129615683493796,0.8701158308267133,3,8.53760043445639,0.07910143916606457,1.7141679254984636e-4,0.07893002237351499,0.03473145646276401,0.07893002237351499
WBGene00010899,M28.8,6.778203709982426e-4,0.023232877543870798,17.088223083080322,1.24728491581619,3,4.5038360095647025,0.11338953780147185,0.012736821923600018,0.1006527158778718,0.05010527915990504,0.1006527158778718
WBGene00009898,dod-23,6.837498389185747e-4,0.023378532575898982,17.06983498729376,3.0794645724747665,3,6.507740763008991,0.27995132477043416,0.0018398789174370893,0.27811144585299624,0.02979330463867138,0.27811144585299624
WBGene00007959,C35C5.10,6.914243210986555e-4,0.02358299228531591,17.04626924944993,1.006622535180841,3,4.798587272276773,0.09151113956189477,0.009125923231323583,0.08238521633057107,0.045636690218982597,0.08238521633057107
WBGene00015076,B0238.12,6.977040152069683e-4,0.023738995294914845,17.027179001587633,3.434414366347427,3,3.0152406634729205,0.3122194878497664,0.07798997144646949,0.23422951640329662,0.08956737175116265,0.23422951640329662
WBGene00012201,W02B12.1,7.06368943121311e-4,0.02397519564018577,17.00111612842916,1.0440442494912514,3,5.067140835136333,0.09491311359011388,0.006882182326485687,0.08803093126362808,0.0419849342068258,0.08803093126362808
WBGene00009434,F35E12.10,7.101124936348777e-4,0.024043614261369726,16.989954198713065,3.5565873170740074,3,5.8617083861477575,0.3233261197340007,0.0033136379849564484,0.32001248174904423,0.03368020549169561,0.32001248174904423
WBGene00000214,asp-1,7.208384660920786e-4,0.024288591026966986,16.95829403473918,1.0030528595755754,3,9.630848460299246,0.0911866235977804,9.181370100835902e-5,0.09109480989677123,0.0489889881669865,0.09109480989677123
